ID,MONTH,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
26401,1,360000,2,1,1,46,0,0,-1,0,0,0,58389,42094,10594,31532,46342,56571,20000,10600,30000,20000,15000,10000,0
26403,1,100000,2,1,1,37,0,0,0,0,0,0,68760,70113,71567,72410,73846,75556,3095,3181,2628,2640,2897,3600,0
26404,1,250000,2,1,2,38,-1,-1,-1,-1,-1,-1,14766,990,8150,15410,1276,0,990,8150,15410,1276,0,0,0
26417,1,210000,2,1,1,47,0,0,0,0,0,0,202503,173232,117125,212656,107808,63049,7082,6000,6000,5000,3000,6000,0
26439,1,50000,2,3,2,49,0,0,0,0,0,0,39803,37595,23250,26293,21508,20971,5007,1602,10002,5000,2000,2000,0
26442,1,360000,2,1,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26446,1,200000,2,2,1,49,1,-2,-2,-2,-2,-2,-5,728,0,0,0,0,733,0,0,0,0,0,1
26449,1,50000,2,2,2,52,0,0,0,0,0,0,33743,22989,15843,16825,14637,15397,2000,1400,2000,5000,1000,1000,1
26450,1,200000,2,1,1,50,-1,-1,-1,-1,0,0,2119,1662,2482,19272,22388,21105,1662,2482,19272,10004,10000,3471,0
26470,1,20000,2,3,1,51,0,0,0,0,0,0,13184,14200,16958,19651,37332,19225,1242,3000,3000,3772,1420,729,0
26474,1,230000,2,3,1,53,0,0,0,0,0,0,38723,39347,37571,38924,40027,41277,2001,2000,2000,2000,2000,2000,0
26476,1,120000,2,2,1,52,1,2,0,0,0,0,123184,117849,120471,117218,116871,122192,0,6100,5700,4500,9000,4700,1
26479,1,240000,2,1,1,50,-2,-2,-2,-2,-2,-2,498,-2,497,-3,-3,-3,0,499,0,0,0,0,0
26480,1,30000,2,2,1,54,0,0,0,0,0,-1,33494,32978,32415,30324,31124,25502,2506,2430,1300,1000,34436,950,1
26497,1,190000,2,2,1,55,-1,-1,-1,-1,-1,-1,6637,6476,14501,1190,3705,1049,6476,14915,1190,3705,1049,10160,0
26502,1,180000,2,3,1,61,0,0,0,0,0,0,20554,21560,22587,23599,24069,24573,1353,1380,1392,862,892,1000,1
26518,1,80000,2,1,1,48,-1,-1,-1,-2,-2,-1,1198,1150,0,0,0,7685,1150,0,0,0,7685,0,1
26531,1,60000,2,3,1,55,3,2,0,0,0,0,74786,71575,63821,63719,63807,57482,0,9400,2271,2425,2087,2142,1
26532,1,30000,2,6,1,59,0,0,0,0,0,0,30419,28221,29016,7946,8114,8382,1481,1276,1132,300,400,370,0
26538,1,390000,2,1,2,53,-2,-2,-1,-1,-2,-2,450,1540,690,0,0,0,1540,690,0,0,0,717,0
26554,1,300000,2,1,1,51,0,0,0,0,-2,-2,143121,147527,148925,0,0,0,8269,6825,0,0,0,0,0
26580,1,50000,2,2,1,51,2,2,2,2,3,2,15902,17328,18746,20623,20019,19227,2000,2000,2500,0,0,1000,0
26597,1,20000,1,2,1,27,0,0,0,0,-1,0,19339,20187,17592,14588,624,19945,1500,1295,1200,624,19563,628,0
26612,1,50000,1,2,2,23,1,2,0,0,-1,0,52319,51185,51334,49312,8027,8603,0,3200,3110,32356,700,1700,0
26615,1,20000,1,2,2,23,3,2,2,-1,2,2,18781,13255,0,20358,18044,20325,0,0,20358,0,2577,0,0
26642,1,80000,1,1,2,23,-1,-1,-1,-1,0,0,444,444,444,888,888,444,444,444,888,444,0,1038,0
26649,1,170000,1,2,2,26,0,0,0,0,0,0,145354,143279,87885,84534,74758,78633,8000,3500,4000,4000,6000,0,1
26660,1,50000,1,2,2,25,0,0,2,2,-1,-1,47077,48872,16012,14228,19546,19473,2800,0,1644,63965,705,798,0
26670,1,200000,1,1,2,33,0,0,0,0,0,0,66471,67010,67627,68085,69445,71242,2387,2485,2414,2434,2863,3000,0
26671,1,70000,1,2,2,25,0,0,0,0,0,-2,60719,61607,68091,69028,-61372,79256,2500,7500,3182,25200,102000,12152,0
26674,1,20000,1,3,2,27,0,0,0,0,2,2,13621,14984,16431,18835,18235,19535,1596,2000,3000,0,1600,0,0
26704,1,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,6001,5868,-1,592,-8,-8,5874,1,593,0,0,0,0
26709,1,50000,1,1,2,25,-1,0,0,0,0,0,45626,16533,10745,9994,16829,13051,3000,9537,5000,10000,5000,2000,0
26719,1,20000,1,2,2,23,0,0,0,0,0,0,13422,14886,15927,11939,10782,12599,2000,1667,2309,2000,2000,2000,0
26728,1,160000,1,2,2,24,0,0,0,0,0,0,77838,76054,73992,73246,71321,141494,3300,3275,3000,3000,3000,3500,0
26737,1,80000,1,2,2,27,1,2,2,2,2,2,53576,52128,56657,57340,55823,58260,0,6000,2200,0,3500,3500,1
26748,1,50000,1,1,2,29,-1,-1,-1,-1,-1,-1,2159,1956,5592,10676,671,9826,1961,5608,11906,673,9855,7627,1
26750,1,60000,1,2,2,27,2,0,0,2,0,0,58598,56486,60877,56138,56806,57935,2632,5924,0,2200,2200,2290,1
26780,1,50000,1,2,2,29,1,2,2,0,0,2,12460,13489,12987,13699,15868,15474,1530,0,1234,2403,0,711,0
26806,1,300000,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26822,1,110000,1,1,2,29,0,0,0,0,0,0,106698,104546,100272,92615,92657,93364,6000,4800,4300,3600,3500,3600,0
26823,1,120000,1,2,1,29,-1,-1,2,-1,0,0,579,2718,1280,3783,2522,1261,3580,0,3822,0,0,1261,0
26862,1,340000,1,2,1,39,0,0,0,0,0,0,148624,109990,112515,114951,117849,120739,4000,4000,4000,4500,5000,1500,0
26871,1,90000,1,2,1,48,2,2,-2,-2,-2,-2,71900,0,0,0,0,0,0,0,0,0,0,0,1
26888,1,360000,1,2,1,36,0,0,0,0,0,0,338992,339254,348485,346028,338981,348032,15348,20013,20018,15000,20000,20000,0
26890,1,130000,1,2,2,33,2,2,3,2,0,0,20091,21459,20832,21386,22227,23466,2000,0,1200,1200,1600,1500,1
26897,1,10000,1,3,1,35,0,0,0,0,0,0,7536,8152,8779,9379,9565,9062,1136,1153,1143,329,418,180,1
26936,1,230000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26937,1,210000,1,2,1,44,1,2,0,0,2,0,89567,85552,86595,89689,85764,85830,0,4100,7200,0,3220,3300,1
26954,1,200000,1,2,1,44,0,0,0,0,0,0,71656,63331,54977,45849,32706,23542,1714,1602,1144,786,471,2300,0
26968,1,350000,1,1,2,32,0,0,0,0,0,0,43356,14236,16991,18541,20075,20491,2000,3000,2000,2001,580,677,0
26980,1,390000,1,1,1,47,-1,-1,-1,-1,-1,-1,5768,8843,18982,11700,0,2978,8875,19051,11754,0,2978,0,0
26993,1,80000,1,1,2,46,0,0,0,0,0,0,52674,58068,28116,30656,24750,25543,9000,7000,5004,3000,4000,5000,0
26994,1,180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26997,1,80000,1,1,2,34,2,2,2,2,2,2,61231,62423,63827,64682,65614,67007,2800,3000,2500,2600,2600,2600,1
27009,1,60000,1,2,2,39,0,0,2,0,0,0,58538,61359,58147,59399,37746,37794,6000,0,2500,1316,1401,3000,0
27013,1,500000,1,1,1,43,0,0,0,0,0,0,124362,126860,129576,129863,120781,98163,4567,4787,4745,4256,3321,3326,0
27020,1,400000,1,1,1,43,-2,-2,-1,-1,-1,-1,-5,-5,5498,3259,5949,1111,0,5503,3262,5966,1111,2420,0
27051,1,280000,1,1,2,37,-1,-1,-1,-1,-1,-1,1695,5827,10190,2355,3612,586,6644,10200,2355,3612,4248,0,0
27063,1,290000,1,3,2,41,0,0,0,0,0,0,293281,268030,157691,158720,144085,143663,7948,22429,5530,4442,5887,5890,0
27090,1,150000,1,2,2,35,0,0,0,0,0,0,66662,61331,56523,56737,51005,47471,2116,2549,2406,2000,1655,2111,0
27095,1,190000,1,3,2,35,0,0,0,0,0,0,170928,170290,175630,171572,161319,151119,6500,8031,7510,5500,6000,5500,0
27102,1,300000,1,2,1,45,1,-1,0,0,0,0,114324,238058,236220,233586,234661,233304,244500,8613,8000,11000,8093,6399,1
27148,1,340000,1,1,2,38,-1,-1,-2,-2,-2,-2,9054,1868,1135,0,0,0,1868,1144,0,0,0,0,0
27149,1,240000,1,3,1,45,0,0,0,0,0,0,135367,135091,133047,132264,130372,133170,6300,4800,4737,4667,4900,4849,0
27158,1,90000,1,1,2,29,2,2,2,2,2,2,11512,12524,13523,13704,13882,14015,1500,1500,700,700,500,0,1
27165,1,50000,1,2,2,42,0,0,0,0,0,0,7217,8291,9649,10975,11292,11610,1200,1500,1500,500,500,500,0
27169,1,20000,1,1,2,29,0,0,0,2,0,0,13835,14897,17512,16926,17368,17959,1600,3170,0,1000,1000,3000,0
27176,1,180000,1,2,2,36,0,0,0,0,0,0,134496,136613,133557,129909,133043,133835,6600,6600,6000,6000,6000,5000,0
27196,1,310000,1,1,1,33,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1
27197,1,20000,1,3,1,48,-1,0,-1,-1,2,0,1522,1261,1261,2126,1573,1170,1000,1261,2126,0,0,150,1
27219,1,200000,1,3,2,31,0,0,0,-2,-1,0,6492,6069,-202,1201,1200,0,1050,0,1302,100,0,0,0
27245,1,310000,1,2,1,32,0,0,0,0,0,2,11416,15864,18599,21277,25896,25354,5000,3000,3000,5000,0,1000,0
27267,1,310000,1,1,1,45,-2,-2,-2,-2,-2,-2,8964,1168,6495,-16,-16,-16,1174,6527,0,0,0,0,0
27273,1,210000,1,1,2,33,-1,-1,-1,-1,-1,-1,10635,9921,2570,14722,11220,14800,10046,2570,14722,11220,14800,7250,0
27300,1,250000,1,1,2,32,-1,-1,-1,-1,-1,-1,55741,74048,29381,56372,34020,4575,74081,29403,56692,34055,4575,0,0
27304,1,120000,1,1,2,31,0,0,0,0,0,0,64670,68574,71849,74974,83137,51377,5000,5000,5000,10000,5000,5000,0
27314,1,310000,1,1,2,45,0,0,0,0,0,0,313268,278821,283847,290135,293350,300623,10010,11500,11015,11000,12000,23035,0
27326,1,50000,1,2,2,39,0,0,0,0,0,0,26842,23540,16980,16908,17327,17895,2500,2010,1500,1000,1000,900,0
27335,1,280000,1,2,2,31,0,0,0,0,0,0,136798,129735,118249,115422,114694,113047,4528,4340,3994,3968,4068,3966,0
27338,1,130000,1,3,1,44,0,0,0,0,0,0,124716,128924,131790,126031,99489,94722,6789,12206,6259,5105,3474,6002,0
27353,1,70000,1,2,2,30,1,-1,0,0,0,0,0,11609,13411,14470,18070,15000,11609,2000,1400,5000,300,4220,0
27373,1,120000,1,1,2,33,2,0,0,0,0,0,52053,52592,53748,54858,56445,58032,2000,2000,2000,2500,2500,2500,1
27407,1,50000,1,3,1,47,0,0,0,2,0,0,11752,13244,14722,15181,15928,16671,2000,2000,1000,1000,1000,1000,0
27415,1,180000,1,2,1,36,0,0,0,0,0,0,184661,183112,183172,183117,179277,183394,7000,7000,7000,6411,7000,7000,0
27426,1,350000,1,2,1,36,0,0,-1,0,-1,-1,32596,16666,32597,16666,16666,32809,1000,32597,1000,16666,32809,526,1
27462,1,300000,1,2,1,46,-1,-1,-1,-2,-1,0,1413,15393,-10,-10,7805,5738,15480,0,0,7815,28,6554,0
27465,1,70000,1,3,1,50,0,0,0,0,0,0,68725,70413,70004,38102,28931,29143,3220,2220,28931,1000,1050,1052,0
27472,1,360000,1,2,1,50,0,0,0,-1,0,0,221855,256171,-229,10527,9564,0,46000,0,10756,5035,0,0,0
27479,1,150000,1,3,2,51,-1,-1,-1,-1,-1,-1,3958,3146,2651,2465,4108,4703,3146,2659,2472,4116,4703,4708,0
27483,1,50000,1,1,2,54,2,0,0,0,0,0,9159,10474,10184,6279,7693,15083,1500,1508,1000,1500,1000,2000,0
27484,1,10000,1,3,2,56,2,2,0,0,0,0,10156,8570,6101,6711,7258,7777,0,1500,2000,2000,2000,2000,0
27499,1,500000,1,3,1,55,2,0,0,0,0,0,613860,512526,334227,145482,125936,91382,37300,11000,4500,4000,4000,100000,1
27500,1,20000,1,2,1,59,3,2,3,3,2,2,6015,7759,8486,8208,7930,8650,2000,1000,0,0,1000,0,1
27502,1,80000,1,6,1,54,0,0,0,0,0,0,61454,61808,62290,29296,26210,17643,2545,2208,1336,2232,542,348,1
27512,1,20000,1,2,1,55,0,0,2,0,0,2,10301,12871,12374,13392,14938,14557,2750,0,1231,1777,0,4859,1
27535,1,50000,1,2,1,56,0,0,0,-1,0,0,38111,37934,16816,602,712,822,2966,1000,602,500,500,500,0
27541,1,180000,1,3,1,65,0,-1,0,0,0,0,191309,174775,174702,176816,180911,123229,175100,7000,5000,5309,5288,3000,1
27544,1,50000,1,3,1,55,0,0,0,0,0,2,40247,41382,49943,50412,30970,30362,1800,9331,1500,4549,0,1092,1
27579,1,30000,1,2,2,60,0,0,0,0,0,0,23575,24582,25711,26614,26948,14648,1398,1527,1430,764,530,655,0
27591,1,300000,1,2,1,55,0,0,0,0,0,0,69994,71388,72886,74371,75854,77440,2552,2645,2696,2716,2809,2826,0
27599,1,190000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27607,1,60000,2,2,1,24,0,0,0,0,0,0,62786,61764,62254,59586,33190,32243,2212,3100,2000,1111,1122,1208,1
27628,1,20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,20400,20000,20000,3200,0,0,0,0,0,1
27658,1,50000,2,2,2,23,2,0,0,0,0,0,49441,45880,42621,21734,18775,19590,1998,2198,1300,655,1100,654,0
27671,1,110000,2,2,2,23,2,0,0,-1,0,0,1587,2399,0,980,35305,36065,1000,0,980,35000,1327,1500,1
27677,1,200000,2,2,1,36,0,0,0,0,0,0,184697,186660,77221,110294,68214,72103,8001,5000,35000,6000,5000,5000,0
27698,1,140000,2,2,1,24,0,0,0,0,0,0,62755,64001,65341,66674,68003,69424,2285,2365,2413,2431,2514,3000,0
27714,1,50000,2,2,2,24,0,0,0,0,0,0,5819,8044,3469,2121,821,3821,2555,1200,1000,0,3000,0,0
27729,1,90000,2,2,2,23,0,0,0,-2,-1,0,28120,32429,0,0,2522,2575,5000,0,0,2522,94,111,0
27732,1,20000,2,1,2,24,0,0,0,2,0,0,19335,20094,19495,18845,19023,17928,1415,3600,0,700,4500,1900,0
27734,1,80000,2,1,2,24,1,2,0,0,0,0,2254,620,4220,8540,8540,8540,0,3600,4500,0,0,4932,0
27741,1,50000,2,1,2,25,0,0,0,0,0,0,50051,46768,48124,48171,19401,19412,1754,2500,1781,2000,695,1000,0
27785,1,230000,2,2,2,25,0,0,0,0,0,0,95544,95311,94489,93143,87654,90172,4200,4500,4114,3500,4000,3000,0
27814,1,50000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27816,1,220000,2,1,2,26,0,0,0,0,0,0,29452,33967,41422,44738,51479,56653,5000,8000,4000,7500,6000,4494,0
27817,1,110000,2,2,2,25,-2,-2,-2,-2,-2,-2,-2628,-5118,31503,-2880,-5000,0,165,36621,1496,10000,5000,0,0
27837,1,70000,2,2,2,26,0,0,0,0,0,0,65229,66348,67292,67091,49303,49350,3000,3100,2400,2000,2000,2000,0
27848,1,60000,2,2,2,27,0,0,0,2,2,2,27921,29954,33166,33528,32690,34661,2500,3700,1200,0,2500,2500,0
27878,1,280000,2,2,2,29,-2,-2,-2,-2,-2,-2,190601,4987,651,3126,3707,11225,4987,651,3126,3707,11225,10482,0
27883,1,200000,2,1,2,28,0,0,0,0,0,0,7484,8273,13249,22319,17279,9853,2000,13000,10000,5000,5000,4000,0
27884,1,110000,2,2,2,28,2,2,2,0,0,0,105014,104574,94521,88833,82585,75992,9000,10,3917,2730,2770,2800,0
27891,1,360000,2,2,2,26,0,0,0,0,0,0,17084,17896,67507,68884,70406,71769,1400,50000,2502,2669,2650,2800,0
27892,1,50000,2,2,1,26,0,0,0,0,0,-1,49378,49744,40859,20706,-1166,19133,2500,1500,1206,0,20689,697,0
27900,1,150000,2,2,1,28,0,0,0,0,0,0,97069,100743,103528,105623,106583,108909,5300,5300,5300,4200,4200,4200,0
27902,1,340000,2,3,1,28,-1,-1,-1,0,0,-1,6780,3629,29052,50832,30272,11253,3629,29052,30000,5034,11253,86069,0
27925,1,130000,2,2,1,26,0,0,0,0,0,0,45563,46607,47329,45854,46822,47567,2100,1807,1800,1701,2002,1853,0
27933,1,140000,2,1,2,25,2,0,0,0,0,0,26623,28863,34049,36061,40003,45423,3000,6000,3000,5000,6000,5000,1
27938,1,120000,2,2,2,27,1,1,-2,-2,-2,-2,11238,0,0,0,0,0,0,0,0,0,0,0,1
27989,1,210000,2,2,1,30,0,0,0,0,0,0,107539,103234,47363,45810,42093,36587,3000,3018,2000,1500,1500,2000,0
28011,1,420000,2,2,2,29,0,0,0,0,0,0,267050,272606,278407,284777,301438,308571,10000,10200,11000,21500,12000,15000,0
28021,1,80000,2,2,1,29,2,0,0,0,0,0,80100,79368,81130,49407,49067,50234,3500,3700,1800,1900,3000,2000,0
28025,1,360000,2,3,1,32,0,0,0,0,0,0,227689,206249,182985,186047,188389,191907,7142,8200,7600,6200,6000,7000,0
28030,1,50000,2,2,1,34,-2,-1,0,0,0,0,50680,50655,50710,50503,40140,-21364,50702,2033,1776,2000,29000,59901,0
28031,1,50000,2,3,1,29,0,0,0,0,0,0,47194,48381,46777,39420,8824,9009,2002,2000,1530,1000,327,329,1
28037,1,100000,2,1,2,30,0,0,0,0,0,0,89242,91067,93409,95056,75688,77330,4200,4700,4500,3000,2900,2901,0
28066,1,380000,2,2,1,30,2,0,0,0,0,0,225995,231382,224420,136324,137929,114249,10382,8420,46777,4929,4249,5528,1
28088,1,120000,2,2,2,33,-1,-1,-1,-1,-1,-1,508,607,611,593,653,587,700,611,593,653,587,916,0
28111,1,220000,2,4,1,35,-1,-1,-1,-1,-1,-1,1849,326,12681,84674,35326,1026,326,12681,84674,35326,1026,3088,0
28130,1,10000,2,3,1,49,0,0,0,0,0,0,9807,9976,7538,9322,9567,9766,2114,1131,2155,1400,1354,428,0
28135,1,550000,2,1,2,44,0,-1,-1,0,0,-1,27093,30805,7451,16111,22819,80846,30820,7851,19751,29700,80987,36158,0
28139,1,330000,2,3,1,45,0,0,0,0,0,0,33369,34509,35406,34770,35468,36211,2000,1470,1374,1072,1113,2000,0
28153,1,200000,2,1,1,40,1,-2,-2,-2,-2,-2,2418,0,0,0,0,0,0,0,0,0,0,0,0
28159,1,320000,2,2,2,35,0,0,0,0,0,0,94561,96683,78479,71121,44698,53230,6085,3632,5010,7059,30018,59518,0
28163,1,210000,2,1,1,44,-1,-1,-1,-2,-2,-2,14993,1938,0,0,0,0,1938,0,0,0,0,0,0
28172,1,110000,2,2,1,48,0,0,0,0,0,0,108668,111162,107172,107629,106628,106903,4322,5369,4003,3806,4050,3672,0
28197,1,360000,2,2,1,40,-1,-1,-1,-1,-1,-1,29540,27930,692,41301,10889,2017,27930,692,41303,10893,2017,13894,0
28231,1,210000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,0,980,0,0,0,0,980,0,0,0,238,0
28246,1,80000,2,2,2,32,1,2,0,0,0,0,113740,97093,85266,85871,47367,47812,0,3448,2383,1609,2000,2000,1
28261,1,260000,2,3,1,44,0,0,0,0,0,0,259346,234428,176632,129022,131447,135699,9428,6729,5022,4447,5699,5498,1
28289,1,20000,2,2,2,44,0,0,0,0,0,0,18578,19928,18677,18503,17231,15410,2000,2000,2000,1100,1586,506,0
28313,1,100000,2,1,2,29,0,0,0,0,0,0,70205,64898,62715,61465,55501,57892,4000,5030,10000,5000,10000,10000,0
28318,1,10000,2,2,1,29,0,0,0,0,0,0,6176,6512,7447,8777,8956,9731,1265,1200,1500,400,1000,273,0
28320,1,50000,2,2,2,27,1,2,2,2,2,2,11966,12967,13962,13440,14416,14043,1500,1500,0,1200,0,1500,0
28336,1,50000,2,3,1,41,0,0,0,0,0,0,46456,47445,48847,50065,17304,17824,1760,2162,2380,619,798,1000,0
28357,1,170000,2,2,2,43,0,0,0,0,0,0,136113,137722,139384,141314,139252,139205,7000,7000,7000,5100,5300,5030,0
28366,1,30000,2,2,1,38,-1,-1,2,-1,0,0,2828,4868,3963,4514,3129,675,3963,16,4527,675,0,1015,0
28424,1,210000,2,1,2,31,0,0,0,0,0,0,77830,68850,42884,23547,18574,12466,2555,2027,1045,1000,500,10000,0
28437,1,80000,2,3,1,45,-1,0,0,0,0,-1,19989,11904,10787,6226,1936,37201,1228,1156,1200,8,37201,591,0
28442,1,300000,2,1,1,40,0,0,0,0,0,0,121603,125098,94769,112777,100323,87009,30000,25000,50007,10000,20000,30363,0
28455,1,70000,2,2,2,36,0,0,0,0,0,0,68028,67864,59165,29314,28844,29443,3340,2044,1773,1181,1215,1297,1
28545,1,170000,2,2,1,35,0,0,0,0,0,0,96565,62524,88390,63470,55890,51650,30580,50000,24517,14243,7852,4835,0
28546,1,50000,2,2,2,39,0,0,-1,-1,0,0,25254,26366,510,16121,17539,19088,2000,510,16121,2000,2000,998,0
28553,1,260000,2,1,2,37,-1,-1,-1,2,-1,-1,1050,1050,2287,1050,1050,1050,1050,2287,0,1050,1050,2174,1
28557,1,30000,2,3,1,41,1,2,0,0,0,0,28041,23367,22843,23044,25082,25648,13,2003,2008,5000,1005,3016,0
28561,1,400000,2,1,2,46,0,-1,2,-1,0,0,2030,10520,6073,8591,6611,17080,10540,18,8591,0,10990,0,1
28568,1,20000,2,3,1,43,0,0,0,0,0,0,9540,11788,14137,16283,17108,18005,2422,2560,2426,1038,1116,1332,0
28582,1,10000,2,1,2,33,2,2,2,0,0,0,7486,9354,7183,7814,7814,7190,3000,0,1000,0,0,0,0
28589,1,450000,2,1,1,35,-1,-1,-2,2,-1,-1,403,0,0,390,390,390,0,0,390,390,390,390,0
28596,1,260000,2,3,1,41,0,0,0,0,0,0,264549,227021,233426,230319,127897,118868,10000,12007,9170,4853,4531,3909,0
28597,1,220000,2,2,2,45,-1,-1,-1,-1,-1,0,990,990,990,990,5538,5687,990,990,990,5538,1206,1204,0
28599,1,220000,2,1,1,38,1,2,2,0,0,0,171784,177468,173233,176859,182393,187446,10000,0,8000,10000,8000,12000,0
28600,1,290000,2,1,1,39,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,264,264,264,264,264,0
28602,1,200000,2,2,1,41,0,-1,-1,-1,0,0,6981,678,1287,54531,55229,56836,1000,1350,54531,2200,2500,2300,0
28606,1,30000,2,2,1,42,0,0,0,0,0,0,22943,47912,25023,25768,26410,27960,1700,1755,1500,1000,1909,1000,0
28611,1,70000,2,3,1,35,-1,-1,-1,-1,-1,-1,1473,1473,390,390,1311,1933,1473,390,390,1311,1933,0,0
28626,1,310000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,0,24480,0,0,1635,0,24480,0,0,1635,3008,0
28640,1,100000,2,1,2,31,0,0,0,0,0,0,100296,97239,98386,69324,53183,53559,3703,4091,3403,2001,2004,2000,0
28641,1,150000,2,2,1,32,-1,-1,-1,-1,-1,-1,3267,3782,316,5469,3360,2399,3782,316,5469,3360,2399,4358,0
28666,1,140000,2,1,2,28,-1,-1,-1,-1,-1,0,31,1272,1446,2880,1914,968,2000,1500,3000,1914,0,3287,1
28670,1,140000,2,1,1,34,-1,-1,-2,-2,-2,-1,2574,0,0,0,0,840,0,0,0,0,840,1380,0
28689,1,50000,2,2,1,31,0,0,-2,-2,-1,0,4468,0,0,0,3251,3484,0,0,0,3251,274,500,0
28697,1,230000,2,2,1,34,2,-1,-1,-1,-1,-1,566,2329,1894,2528,1865,1496,2329,1894,2532,1865,1496,1873,0
28711,1,60000,2,2,1,39,0,0,0,0,0,0,32734,32234,32136,31204,30330,29934,1506,1881,1422,1021,1500,1056,0
28712,1,80000,2,1,2,44,0,0,2,2,3,2,41630,48893,47831,57000,55489,57450,8000,0,10000,0,3000,2500,1
28727,1,130000,2,2,1,40,0,0,0,2,0,0,54137,28019,29927,24555,24873,26583,2600,3500,498,3000,3300,3000,1
28739,1,240000,2,2,1,31,-1,-1,-1,-1,-1,-1,184,0,2500,12500,749,2829,0,2500,12500,749,2829,2900,0
28745,1,150000,2,1,1,30,0,0,0,0,0,2,114797,117393,120002,122013,131426,134676,4500,4500,4000,11000,5000,3500,0
28747,1,120000,2,1,1,32,-1,-1,-1,-1,-1,0,497,0,1085,193,1549,1549,0,1085,193,1549,0,787,0
28759,1,120000,2,2,1,31,0,0,0,0,0,0,45716,44610,45428,34401,34360,35523,2000,1732,2041,1000,1500,1000,0
28760,1,200000,2,2,1,33,0,0,0,0,0,0,15126,14633,14918,16992,8967,8494,3000,2000,5000,2000,1000,2000,0
28768,1,160000,2,2,1,41,0,0,0,0,0,0,13512,13453,13420,13873,13833,13818,1206,1329,1098,374,400,364,0
28774,1,120000,2,1,2,32,-1,2,0,-1,-1,-1,1192,696,1210,1799,1594,1255,0,1179,1799,1594,1255,1133,0
28789,1,220000,2,5,1,32,0,0,0,0,0,0,84942,56366,4252,6129,6423,7208,2500,1500,2000,500,1000,1000,0
28842,1,40000,2,2,1,37,0,0,0,0,2,0,5366,6541,16390,9891,9594,9798,1273,2000,3538,0,500,500,0
28865,1,200000,2,1,2,37,0,0,0,0,0,0,83000,62084,64610,60567,52122,50610,2500,5000,2509,2000,2000,2000,0
28928,1,230000,2,3,1,49,0,0,0,0,0,0,224985,188593,162143,165345,151047,147564,10000,8000,7000,10000,10000,8000,0
28934,1,200000,2,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28944,1,180000,2,2,2,34,0,0,0,0,0,0,18314,18630,19126,12939,6939,3439,2000,2000,1042,0,0,191,0
28982,1,110000,2,1,2,32,0,0,0,0,0,0,46603,48351,51815,47225,34975,43725,2536,5000,1653,1500,10000,1495,0
28992,1,160000,2,2,2,38,0,0,0,0,0,0,159637,155003,158156,153699,127366,117812,5580,5680,4950,4350,4300,4360,0
29016,1,140000,2,2,1,43,2,2,0,0,0,0,90632,88637,90859,92734,48461,49067,0,4200,4261,2182,1844,1652,1
29078,1,130000,2,2,1,52,0,0,2,0,0,0,50662,51562,47928,45456,42704,2552,4600,0,1500,0,2000,0,0
29088,1,140000,2,3,1,56,-1,-1,3,2,2,5,11106,13627,13125,14600,16066,17521,3000,0,2000,2000,2000,3000,0
29096,1,140000,2,1,1,56,0,0,0,0,0,0,136084,138468,93802,94531,96264,98135,6500,4300,3500,3600,3881,4200,1
29098,1,90000,2,3,1,50,0,0,0,0,0,0,91123,90056,88330,83948,82168,82304,3614,3223,3172,2743,3051,3081,0
29119,1,200000,2,3,1,49,2,-1,2,2,2,0,570,52439,51040,56205,54723,58657,52439,0,6000,0,5000,2286,1
29125,1,20000,2,3,2,56,0,0,0,2,0,0,11471,12188,15074,14426,14526,15026,1214,3100,0,500,500,0,0
29127,1,70000,2,3,1,53,2,0,0,0,0,0,70659,61100,62497,47581,48805,50018,3000,3200,2000,2000,2000,2000,1
29133,1,330000,2,1,1,58,-2,-2,-2,-2,-2,-2,880,2304,0,440,0,115,2304,0,440,0,115,0,1
29146,1,230000,2,3,1,70,-1,0,0,0,0,0,183500,147525,147391,149904,151816,103443,7000,5500,7000,6066,4000,5000,1
29154,1,20000,2,3,1,56,0,0,0,0,0,0,19774,14990,14071,15512,17081,21108,2009,2000,2000,2000,5016,11,0
